,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
439,439,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52972,45.57.90.1,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870894776,1624870898760,3984,72,40624,1624870894776,1624870898760,3984,39,4242,1624870894898,1624870898758,3860,33,36382,TLS.NetFlix,Video,0,assets.nflxext.com,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
440,440,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51987,216.58.198.36,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624870894957,1624870895252,295,48,37275,1624870894957,1624870895202,245,21,10532,1624870895005,1624870895252,247,27,26743,QUIC.Google,Web,0,www.google.com,aa317df77057f1ba90ec1b128c53be9c,,,
441,441,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51477,91.189.89.199,b4:6b:fc:b4:0f:55,b4:6b:fc,123,17,4,0,0,1624870895054,1624870895155,101,2,180,1624870895054,1624870895054,0,1,90,1624870895155,1624870895155,0,1,90,NTP.UbuntuONE,System,0,,,,,
442,442,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52976,45.57.90.1,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870896515,1624870956691,60176,37,8052,1624870896515,1624870956656,60141,20,2557,1624870896559,1624870956691,60132,17,5495,TLS.NetFlix,Video,0,codex.nflxext.com,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
443,443,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52978,45.57.90.1,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870896516,1624870962052,65536,963,790407,1624870896516,1624870962021,65505,440,31152,1624870896618,1624870962052,65434,523,759255,TLS.NetFlix,Video,0,assets.nflxext.com,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
444,444,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56810,45.57.72.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870896955,1624870897350,395,45,24060,1624870896955,1624870897350,395,25,2546,1624870897010,1624870897349,339,20,21514,TLS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
445,445,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52994,45.57.90.1,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870896958,1624870902966,6008,15,2038,1624870896958,1624870902966,6008,9,1386,1624870897035,1624870902962,5927,6,652,TLS.NetFlix,Video,0,assets.nflxext.com,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
446,446,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57816,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870899573,1624870899645,72,2,387,1624870899573,1624870899573,0,1,92,1624870899645,1624870899645,0,1,295,DNS.NetFlix,Video,0,push.prod.netflix.com,,,,
447,447,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33475,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870899646,1624870899725,79,2,223,1624870899646,1624870899646,0,1,85,1624870899725,1624870899725,0,1,138,DNS.NetFlix,Video,0,ae.nflximg.net,,,,
448,448,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,55065,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870899646,1624870899727,81,2,319,1624870899646,1624870899646,0,1,85,1624870899727,1624870899727,0,1,234,DNS.NetFlix,Video,0,ae.nflximg.net,,,,
449,449,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56600,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870900126,1624870900189,63,2,560,1624870900126,1624870900126,0,1,94,1624870900189,1624870900189,0,1,466,DNS.NetFlix,Video,0,ichnaea-web.netflix.com,,,,
450,450,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56828,45.57.72.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870901539,1624870965395,63856,284,203771,1624870901539,1624870965358,63819,138,11899,1624870901579,1624870965395,63816,146,191872,TLS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
451,451,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56830,45.57.72.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870901547,1624870965432,63885,276,202626,1624870901547,1624870965402,63855,127,12770,1624870901579,1624870965432,63853,149,189856,TLS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
452,452,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,42372,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870901998,1624870902054,56,2,398,1624870901998,1624870901998,0,1,135,1624870902054,1624870902054,0,1,263,DNS.Amazon,Web,0,pipeline-incoming-prod-elb-149169523.us-west-2.elb.amazonaws.com,,,,
453,453,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,59769,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870905315,1624870905380,65,2,220,1624870905315,1624870905315,0,1,110,1624870905380,1624870905380,0,1,110,DNS.NetFlix,Video,0,ipv4-c022-rom001-ix.1.oca.nflxvideo.net,,,,
454,454,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38091,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870905585,1624870905651,66,2,236,1624870905585,1624870905585,0,1,110,1624870905651,1624870905651,0,1,126,DNS.NetFlix,Video,0,ipv4-c017-rom001-ix.1.oca.nflxvideo.net,,,,
455,455,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,47692,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870905585,1624870905689,104,2,220,1624870905585,1624870905585,0,1,110,1624870905689,1624870905689,0,1,110,DNS.NetFlix,Video,0,ipv4-c017-rom001-ix.1.oca.nflxvideo.net,,,,
456,456,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51334,45.57.72.139,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870905692,1624870947013,41321,629,496494,1624870905692,1624870947013,41321,297,23249,1624870905759,1624870946956,41197,332,473245,TLS.NetFlix,Video,0,ipv4-c017-rom001-ix.1.oca.nflxvideo.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
457,457,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,51367,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870908708,1624870908775,67,2,180,1624870908708,1624870908708,0,1,82,1624870908775,1624870908775,0,1,98,DNS.GoogleServices,Web,0,play-fe.googleapis.com,,,,
458,458,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,40196,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870922525,1624870922603,78,2,236,1624870922525,1624870922525,0,1,110,1624870922603,1624870922603,0,1,126,DNS.NetFlix,Video,0,ipv4-c015-rom001-ix.1.oca.nflxvideo.net,,,,
459,459,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,43204,45.57.72.137,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870922606,1624871010965,88359,699,532689,1624870922606,1624871010900,88294,336,26974,1624870922634,1624871010965,88331,363,505715,TLS.NetFlix,Video,0,ipv4-c015-rom001-ix.1.oca.nflxvideo.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
460,460,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38818,45.57.72.136,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870927134,1624871020138,93004,4184,3878384,1624870927134,1624871020092,92958,1635,123867,1624870927164,1624871020138,92974,2549,3754517,TLS.NetFlix,Video,0,ipv4-c007-rom001-ix.1.oca.nflxvideo.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
461,461,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,45012,45.57.72.131,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870929106,1624871036588,107482,8072,8540005,1624870929106,1624871036517,107411,2438,182693,1624870929130,1624871036588,107458,5634,8357312,TLS.NetFlix,Video,0,ipv4-c002-rom001-ix.1.oca.nflxvideo.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
462,462,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,36121,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870931679,1624870931809,130,2,236,1624870931679,1624870931679,0,1,110,1624870931809,1624870931809,0,1,126,DNS.NetFlix,Video,0,ipv4-c010-rom001-ix.1.oca.nflxvideo.net,,,,
463,463,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57390,45.57.73.137,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870931836,1624870992521,60685,51,18308,1624870931836,1624870992448,60612,28,3052,1624870932006,1624870992521,60515,23,15256,TLS.NetFlix,Video,0,ipv4-c024-rom001-ix.1.oca.nflxvideo.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
464,464,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,36126,45.57.73.144,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870931857,1624870993567,61710,620,560963,1624870931857,1624870993544,61687,242,18590,1624870932003,1624870993567,61564,378,542373,TLS.NetFlix,Video,0,ipv4-c031-rom001-ix.1.oca.nflxvideo.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
465,465,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38056,45.57.72.143,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870932517,1624871014363,81846,731,599968,1624870932517,1624871014332,81815,327,27155,1624870932558,1624871014363,81805,404,572813,TLS.NetFlix,Video,0,ipv4-c021-rom001-ix.1.oca.nflxvideo.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
466,466,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56219,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870937045,1624870937179,134,2,364,1624870937045,1624870937045,0,1,93,1624870937179,1624870937179,0,1,271,DNS.NetFlix,Video,0,www.dradis.netflix.com,,,,
467,467,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57311,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870937045,1624870937274,229,2,400,1624870937045,1624870937045,0,1,93,1624870937274,1624870937274,0,1,307,DNS.NetFlix,Video,0,www.dradis.netflix.com,,,,
468,468,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,43242,45.57.72.137,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870937360,1624871010966,73606,188,131665,1624870937360,1624871010900,73540,87,7773,1624870937587,1624871010966,73379,101,123892,TLS.NetFlix,Video,0,ipv4-c015-rom001-ix.1.oca.nflxvideo.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
469,469,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,48152,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870937428,1624870937625,197,2,220,1624870937428,1624870937428,0,1,110,1624870937625,1624870937625,0,1,110,DNS.NetFlix,Video,0,ipv4-c020-rom001-ix.1.oca.nflxvideo.net,,,,
470,470,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,59500,45.57.72.142,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870937630,1624870999407,61777,1440,1329963,1624870937630,1624870999364,61734,557,42012,1624870937697,1624870999407,61710,883,1287951,TLS.NetFlix,Video,0,ipv4-c020-rom001-ix.1.oca.nflxvideo.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
471,471,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33289,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870944869,1624870944934,65,2,220,1624870944869,1624870944869,0,1,110,1624870944934,1624870944934,0,1,110,DNS.NetFlix,Video,0,ipv4-c012-rom001-ix.1.oca.nflxvideo.net,,,,
472,472,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,41297,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870946732,1624870946856,124,2,224,1624870946732,1624870946732,0,1,98,1624870946856,1624870946856,0,1,126,DNS.GoogleServices,Web,0,safebrowsing.googleapis.com,,,,
473,473,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,40898,45.57.73.134,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870946948,1624871007365,60417,353,287503,1624870946948,1624871007339,60391,155,11648,1624870946989,1624871007365,60376,198,275855,TLS.NetFlix,Video,0,ipv4-c012-rom001-ix.1.oca.nflxvideo.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
474,474,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,43266,45.57.72.137,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870950722,1624870956175,5453,17,2213,1624870950722,1624870956175,5453,10,1495,1624870950756,1624870956174,5418,7,718,TLS.NetFlix,Video,0,ipv4-c015-rom001-ix.1.oca.nflxvideo.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
475,475,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,7624,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870953640,1624870953739,99,2,168,1624870953640,1624870953640,0,1,84,1624870953739,1624870953739,0,1,84,DNS,Network,0,settings.crashlytics.com,,,,
476,476,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,40428,157.240.231.15,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870953768,1624870957924,4156,29,9564,1624870953768,1624870957924,4156,16,2705,1624870953800,1624870957922,4122,13,6859,TLS.Facebook,SocialNetwork,0,graph.facebook.com,9b02ebd3a43b62d825e1ac605b621dc8,f4febc55ea12b31ae17cfb7e614afda8,,
477,477,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38094,45.57.72.143,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870954065,1624871014350,60285,1000,831737,1624870954065,1624871014321,60256,449,31661,1624870954107,1624871014350,60243,551,800076,TLS.NetFlix,Video,0,ipv4-c021-rom001-ix.1.oca.nflxvideo.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
478,478,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,29353,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870955537,1624870955537,0,2,204,1624870955537,1624870955537,0,1,76,1624870955537,1624870955537,0,1,128,DNS.Facebook,SocialNetwork,0,api.facebook.com,,,,
479,479,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,25299,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870955549,1624870955604,55,2,201,1624870955549,1624870955549,0,1,78,1624870955604,1624870955604,0,1,123,DNS.Facebook,SocialNetwork,0,b-api.facebook.com,,,,
480,480,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,51187,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870955571,1624870955571,0,1,80,1624870955571,1624870955571,0,1,80,0,0,0,0,0,DNS.Facebook,SocialNetwork,0,b-graph.facebook.com,,,,
481,481,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,44310,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870955662,1624870955665,3,2,195,1624870955662,1624870955662,0,1,73,1624870955665,1624870955665,0,1,122,DNS.Facebook,SocialNetwork,0,portal.fb.com,,,,
482,482,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,2027,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870956239,1624870956339,100,2,279,1624870956239,1624870956239,0,1,89,1624870956339,1624870956339,0,1,190,DNS,Network,0,mobile-collector.newrelic.com,,,,
483,483,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,3796,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870956289,1624870956343,54,2,202,1624870956289,1624870956289,0,1,80,1624870956343,1624870956343,0,1,122,DNS,Network,0,md-a-s.apptimize.com,,,,
484,484,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,7295,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870956344,1624870956430,86,2,202,1624870956344,1624870956344,0,1,93,1624870956430,1624870956430,0,1,109,DNS,Network,0,firebase-settings.crashlytics.com,,,,
485,485,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,43472,216.58.208.163,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870956490,1624870994033,37543,27,9120,1624870956490,1624870994033,37543,13,2228,1624870956523,1624870994031,37508,14,6892,TLS.Google,Web,0,firebase-settings.crashlytics.com,f79b6bad2ad0641e1921aef10262856b,eb1d94daa7e0344597e756a1fb6e7054,,
486,486,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,49146,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870956585,1624870956667,82,2,200,1624870956585,1624870956585,0,1,76,1624870956667,1624870956667,0,1,124,DNS,Network,0,users.tvtime.com,,,,
487,487,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,34073,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870957310,1624870957459,149,2,206,1624870957310,1624870957310,0,1,95,1624870957459,1624870957459,0,1,111,DNS.GoogleServices,Web,0,firebaseremoteconfig.googleapis.com,,,,
488,488,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,44318,142.250.184.42,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870957470,1624870994033,36563,25,8326,1624870957470,1624870994033,36563,13,3034,1624870957550,1624870994031,36481,12,5292,TLS.GoogleServices,Web,0,firebaseremoteconfig.googleapis.com,9b02ebd3a43b62d825e1ac605b621dc8,eb1d94daa7e0344597e756a1fb6e7054,,
489,489,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,43648,108.129.65.205,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870958088,1624870961893,3805,21,8967,1624870958088,1624870961893,3805,12,2057,1624870958174,1624870961891,3717,9,6910,TLS,Web,0,users.tvtime.com,2c776785ee603cc85d37df996bb90cc8,ccc514751b175866924439bdbb5bba34,,
490,490,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38878,45.57.72.136,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870958728,1624871020138,61410,38,6785,1624870958728,1624871020107,61379,21,2918,1624870958769,1624871020138,61369,17,3867,TLS.NetFlix,Video,0,ipv4-c007-rom001-ix.1.oca.nflxvideo.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
491,491,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,43650,108.129.65.205,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870958790,1624870962650,3860,23,9111,1624870958790,1624870962588,3798,13,2123,1624870958907,1624870962650,3743,10,6988,TLS,Web,0,users.tvtime.com,2c776785ee603cc85d37df996bb90cc8,ccc514751b175866924439bdbb5bba34,,
492,492,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,64645,8.8.8.8,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870960592,1624870960660,68,2,205,1624870960592,1624870960592,0,1,80,1624870960660,1624870960660,0,1,125,DNS.Facebook,SocialNetwork,0,b-graph.facebook.com,,,,
493,493,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57121,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870967631,1624870967757,126,2,270,1624870967631,1624870967631,0,1,135,1624870967757,1624870967757,0,1,135,DNS.Amazon,Web,0,pipeline-incoming-prod-elb-149169523.us-west-2.elb.amazonaws.com,,,,
494,494,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,50086,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870968039,1624870968040,1,2,354,1624870968039,1624870968039,0,1,153,1624870968040,1624870968040,0,1,201,DNS.Amazon,Web,0,dualstack.apiproxy-website-nlb-prod-1-5675d5ecda6efdd8.elb.eu-west-1.amazonaws.com,,,,
495,495,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,58573,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870969073,1624870969218,145,2,354,1624870969073,1624870969073,0,1,153,1624870969218,1624870969218,0,1,201,DNS.Amazon,Web,0,dualstack.apiproxy-website-nlb-prod-1-5675d5ecda6efdd8.elb.eu-west-1.amazonaws.com,,,,
496,496,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,20278,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870974175,1624870974441,266,2,192,1624870974175,1624870974175,0,1,88,1624870974441,1624870974441,0,1,104,DNS,Network,0,sdkconfig.ad.intl.xiaomi.com,,,,
497,497,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,10844,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870976781,1624870976841,60,2,265,1624870976781,1624870976781,0,1,80,1624870976841,1624870976841,0,1,185,DNS,Network,0,sdk.iad-01.braze.com,,,,
498,498,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52966,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870988696,1624870988743,47,2,375,1624870988696,1624870988696,0,1,86,1624870988743,1624870988743,0,1,289,DNS.NetFlix,Video,0,www.netflix.com,,,,
499,499,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,44103,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624870988696,1624870988953,257,2,411,1624870988696,1624870988696,0,1,86,1624870988953,1624870988953,0,1,325,DNS.NetFlix,Video,0,www.netflix.com,,,,
500,500,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,48874,142.250.180.98,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870992931,1624870992997,66,3,198,1624870992931,1624870992997,66,2,132,1624870992992,1624870992992,0,1,66,TLS.Google,Web,1,,,,,
501,501,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,44498,151.101.1.27,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624870993571,1624870994021,450,30,14905,1624870993571,1624870994021,450,18,9113,1624870993621,1624870994020,399,12,5792,TLS,Web,0,mobile-collector.newrelic.com,9b02ebd3a43b62d825e1ac605b621dc8,16c0b3e6a7b8173c16d944cfeaeee9cf,,
502,502,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,39382,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871003914,1624871004033,119,2,560,1624871003914,1624871003914,0,1,94,1624871004033,1624871004033,0,1,466,DNS.NetFlix,Video,0,ichnaea-web.netflix.com,,,,
503,503,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,41238,34.246.112.207,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871003918,1624871065229,61311,29,4135,1624871003918,1624871065229,61311,16,2124,1624871004040,1624871065229,61189,13,2011,TLS.NetFlix,Video,0,ichnaea-web.netflix.com,494711969b86ffeb147555d20dde66a3,303951d4c50efb2e991652225a6f02b1,,
504,504,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56938,45.57.72.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871006258,1624871066903,60645,77,41298,1624871006258,1624871066871,60613,38,3833,1624871006312,1624871066903,60591,39,37465,TLS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
505,505,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56944,45.57.72.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871006279,1624871066701,60422,139,101609,1624871006279,1624871066672,60393,60,6334,1624871006323,1624871066701,60378,79,95275,TLS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
506,506,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56946,45.57.72.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871006282,1624871066701,60419,132,94265,1624871006282,1624871066672,60390,57,6506,1624871006328,1624871066701,60373,75,87759,TLS.NetFlix,Video,0,occ-0-2581-2582.1.nflxso.net,49ecb74d70ea08f1da0b9f5763365cff,fcb2d4d0991292272fcb1e464eedfd43,,
507,507,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,44395,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871008061,1624871008063,2,2,365,1624871008061,1624871008061,0,1,112,1624871008063,1624871008063,0,1,253,DNS.NetFlix,Video,0,www.eu-west-1.internal.dradis.netflix.com,,,,
